,Video file,Organ,Finding,Classification
279,479df850-eea5-42c9-943d-5187b1f28f64,Upper GI,pylorus,anatomical-landmarks
280,47b44edf-efc9-493e-a402-0d84a24f5da8,Upper GI,pylorus,anatomical-landmarks
281,47e056dc-fbf8-425c-a953-51ea04eae86a,Upper GI,pylorus,anatomical-landmarks
282,48200fbe-6dd2-47a9-ae74-32d936b22487,Upper GI,pylorus,anatomical-landmarks
283,48bd2341-8f9b-4732-af33-508d61bee63a,Upper GI,pylorus,anatomical-landmarks
284,48e89892-dd23-46ac-a892-8c4083b9fbaa,Upper GI,pylorus,anatomical-landmarks
285,49046307-abc0-4efd-a572-0cc5797f2d52,Upper GI,pylorus,anatomical-landmarks
286,49276752-0fd7-4c82-ab9a-71fa92d0e734,Upper GI,pylorus,anatomical-landmarks
287,495989bd-72fa-4636-80d4-150c1a4c7dbd,Upper GI,pylorus,anatomical-landmarks
288,495b9249-6e89-4cf1-b463-88613f2d4732,Upper GI,pylorus,anatomical-landmarks
289,497abbf1-dcf9-4330-ab0b-54c704db21ac,Upper GI,pylorus,anatomical-landmarks
290,49aed3ef-79e3-4e71-a08e-44e661872ea1,Upper GI,pylorus,anatomical-landmarks
291,4a70ceab-ef94-443c-83d7-530e060d194c,Upper GI,pylorus,anatomical-landmarks
292,4aa5ac71-08b0-48d5-8a74-2ea5082d6e62,Upper GI,pylorus,anatomical-landmarks
293,4aa5cd14-be1b-4144-8a4d-0161cf888917,Upper GI,pylorus,anatomical-landmarks
294,4ad033fe-5b83-42f2-8b8b-b2c7107991f4,Upper GI,pylorus,anatomical-landmarks
295,4ae148f9-acc2-4752-9fda-bc4744234a29,Upper GI,pylorus,anatomical-landmarks
296,4b28c4e3-5916-4ec4-b644-62c3980666cc,Upper GI,pylorus,anatomical-landmarks
297,4bad0784-02a4-4423-8940-033c32d80a48,Upper GI,pylorus,anatomical-landmarks
298,4bb8c96f-53ab-4757-9306-b168b2659b70,Upper GI,pylorus,anatomical-landmarks
299,4c18d72a-f2ec-4807-8a0b-2f1083717f77,Upper GI,pylorus,anatomical-landmarks
300,4c19d791-8129-475a-b115-6fd4f8c5139d,Upper GI,pylorus,anatomical-landmarks
301,4c3e4938-5898-4ed9-a877-497f92c2316a,Upper GI,pylorus,anatomical-landmarks
302,4c906b9f-506b-4051-b150-3db7200e39cb,Upper GI,pylorus,anatomical-landmarks
303,4cebfd21-4c3c-4c58-bfce-df01a1f5b2a8,Upper GI,pylorus,anatomical-landmarks
304,4d4d7eca-9690-467f-b682-0bba71d7ec18,Upper GI,pylorus,anatomical-landmarks
305,4e0e64bd-5813-4b5f-ab19-ef9dbb4c30e8,Upper GI,pylorus,anatomical-landmarks
306,4e1787cb-cd9c-461b-b002-83c5e004d1da,Upper GI,pylorus,anatomical-landmarks
307,4e1e5b30-87d7-4262-8d07-939efd0e8e16,Upper GI,pylorus,anatomical-landmarks
308,4e20d37b-5f17-4e36-b190-139eae0e656f,Upper GI,pylorus,anatomical-landmarks
309,4ea1b204-d9dd-4053-af5d-221e1f3a22d2,Upper GI,pylorus,anatomical-landmarks
310,4ec0baa3-7396-46d7-92d6-fabb794c7fb0,Upper GI,pylorus,anatomical-landmarks
311,4f11a4a7-ec56-4fce-9e61-082a577a5b18,Upper GI,pylorus,anatomical-landmarks
312,50038761-3cae-45bc-b06f-dc3bb924de80,Upper GI,pylorus,anatomical-landmarks
313,500b210d-e8b3-40a0-85ef-caf4db109137,Upper GI,pylorus,anatomical-landmarks
314,500f2f81-8244-4638-bfc0-3654e21c0237,Upper GI,pylorus,anatomical-landmarks
315,5030f04f-fb20-4ecf-8ca2-c08c5646375e,Upper GI,pylorus,anatomical-landmarks
316,5034b226-e41e-4d09-a1b9-e47accaba26c,Upper GI,pylorus,anatomical-landmarks
317,5043c90f-8788-43ef-ae6a-54b5268d19f7,Upper GI,pylorus,anatomical-landmarks
318,5069fe11-5d5b-4029-97bf-7cd89985df63,Upper GI,pylorus,anatomical-landmarks
319,50bd5e09-9342-4d2d-aab2-b36d360542c6,Upper GI,pylorus,anatomical-landmarks
320,50ddda02-4227-4781-be72-c8ca07a7720d,Upper GI,pylorus,anatomical-landmarks
321,51cb2eda-c8ab-495d-a731-8615b4ae67b1,Upper GI,pylorus,anatomical-landmarks
322,51ea5eab-00ab-4841-81f9-781218578c77,Upper GI,pylorus,anatomical-landmarks
323,5219b39d-606b-4ab2-9894-cdefcd610b4b,Upper GI,pylorus,anatomical-landmarks
324,52f0e4c9-344e-4e36-b739-519fa6618581,Upper GI,pylorus,anatomical-landmarks
325,5358b2c3-1b7d-4c5d-89c1-c617ff2be436,Upper GI,pylorus,anatomical-landmarks
326,53717401-e2b8-42a7-80f0-902fb0617dc3,Upper GI,pylorus,anatomical-landmarks
327,5372e03c-92b8-449d-a52b-ca7ab8cc385d,Upper GI,pylorus,anatomical-landmarks
328,538d4344-3f85-4c59-9291-9896079644b1,Upper GI,pylorus,anatomical-landmarks
329,53a622ea-a34e-4211-87e2-5a5ee839e5c2,Upper GI,pylorus,anatomical-landmarks
330,544018dc-3972-4b20-9f79-589348ca4f92,Upper GI,pylorus,anatomical-landmarks
331,5457464e-92c4-4644-be85-765a555a8215,Upper GI,pylorus,anatomical-landmarks
332,546abc17-327d-4515-a449-a7048dffe35f,Upper GI,pylorus,anatomical-landmarks
333,54859186-2561-4110-9aa4-89a2b37d3c22,Upper GI,pylorus,anatomical-landmarks
334,5513304f-f577-413b-b3d0-bc7902445dd9,Upper GI,pylorus,anatomical-landmarks
335,552a785a-7dbf-469e-9b15-bccd598d58fc,Upper GI,pylorus,anatomical-landmarks
336,556e9d9c-3115-4c44-b43f-ee5ee4722ea2,Upper GI,pylorus,anatomical-landmarks
337,557ef6b7-7079-479b-a42d-2dc0fb87e594,Upper GI,pylorus,anatomical-landmarks
338,5592eab8-0c2f-47c5-9b91-138c858beab9,Upper GI,pylorus,anatomical-landmarks
339,559955c4-6095-4d4f-940e-29afe71e61f7,Upper GI,pylorus,anatomical-landmarks
340,56554585-b468-4007-b256-106d1cf519d0,Upper GI,pylorus,anatomical-landmarks
341,56ad21c0-9895-4a43-b277-9ae136a6cfc4,Upper GI,pylorus,anatomical-landmarks
342,56ba122d-6ac2-4a2a-a554-aaa55539fda4,Upper GI,pylorus,anatomical-landmarks
343,56f010a4-4589-4b5a-ae4f-c2a8a0e6f163,Upper GI,pylorus,anatomical-landmarks
344,56f8bfa0-1b1a-4953-bc74-ae0ae99e34d8,Upper GI,pylorus,anatomical-landmarks
345,575592d1-730f-4e8c-8826-5c86e7430442,Upper GI,pylorus,anatomical-landmarks
346,575f55e5-cc9e-4fcc-9c11-ad6052f432ef,Upper GI,pylorus,anatomical-landmarks
347,57630adb-726b-4ae9-b10e-27ba182384f4,Upper GI,pylorus,anatomical-landmarks
348,57874bec-3d85-4b20-970d-be78ab5ce6a7,Upper GI,pylorus,anatomical-landmarks
349,581f5db3-44d9-42ea-9cbf-94a8079a9a24,Upper GI,pylorus,anatomical-landmarks
350,582a4bc4-81c7-48f8-a780-4f64486fc303,Upper GI,pylorus,anatomical-landmarks
351,586adfc8-377f-4cd3-ac38-672fc03faa1c,Upper GI,pylorus,anatomical-landmarks
352,587a22ec-225b-4192-bb9c-a5c1e0539b60,Upper GI,pylorus,anatomical-landmarks
353,589d78cb-aeab-4889-81bd-d2436b0c9093,Upper GI,pylorus,anatomical-landmarks
354,58b40138-bc55-47e7-a89e-7ceab5d8f508,Upper GI,pylorus,anatomical-landmarks
355,591a4b5e-b353-4c20-9f84-048a053a1eb2,Upper GI,pylorus,anatomical-landmarks
356,593f1f15-10bb-4aa0-a920-6fa41810be4b,Upper GI,pylorus,anatomical-landmarks
357,5974691c-d16c-4553-bcaf-942af58ab0fb,Upper GI,pylorus,anatomical-landmarks
358,59dad4e3-08a0-412f-bd17-15fe52ebd04b,Upper GI,pylorus,anatomical-landmarks
359,5a1cbcf9-6dd7-4c58-a7aa-3b79666baee9,Upper GI,pylorus,anatomical-landmarks
360,5a35386e-e424-4ea9-b480-103010de1cf5,Upper GI,pylorus,anatomical-landmarks
361,5a52e531-d5c3-4ee2-87e3-3859a3c5f849,Upper GI,pylorus,anatomical-landmarks
362,5a7bc9e7-f2f6-4138-8bbe-abd5b1841529,Upper GI,pylorus,anatomical-landmarks
363,5abd8d09-23ba-4f53-ad15-aa531929e6b3,Upper GI,pylorus,anatomical-landmarks
364,5b021493-f3e4-4630-b1e8-ea878648a944,Upper GI,pylorus,anatomical-landmarks
365,5b215291-88b4-4e7c-ae9a-7c2213f9ae4d,Upper GI,pylorus,anatomical-landmarks
366,5bdb9f37-2346-48e3-a784-2376b3bffb7d,Upper GI,pylorus,anatomical-landmarks
367,5c313a3c-0118-4086-96c5-4e8a7af329db,Upper GI,pylorus,anatomical-landmarks
368,5c505c56-0142-4313-9f91-7532aa080449,Upper GI,pylorus,anatomical-landmarks
369,5c5e9472-25ca-4cf3-b752-2dd9ec208ad9,Upper GI,pylorus,anatomical-landmarks
370,5c6e6299-27ac-4a72-9379-58e39c24806d,Upper GI,pylorus,anatomical-landmarks
371,5c773538-8725-467a-854b-397807df3383,Upper GI,pylorus,anatomical-landmarks
372,5d4c7472-09d6-4380-b236-d14d95dd43d4,Upper GI,pylorus,anatomical-landmarks
373,5d6435a5-8cf4-4126-a191-2cd0cf54bb4f,Upper GI,pylorus,anatomical-landmarks
374,5d833ca8-939b-4170-a175-2b6fdeea7482,Upper GI,pylorus,anatomical-landmarks
375,5d8e7150-5cd3-466b-9edb-c6505d5353d9,Upper GI,pylorus,anatomical-landmarks
376,5d96f775-f7d6-419a-b65e-ca0902967b17,Upper GI,pylorus,anatomical-landmarks
377,5dc56c98-19f8-4dd8-975d-303105ff6794,Upper GI,pylorus,anatomical-landmarks
378,5dcf9766-4344-4a05-96db-59f595e4ba0d,Upper GI,pylorus,anatomical-landmarks
379,5e3f9295-c413-4b63-b9f4-633636e56c06,Upper GI,pylorus,anatomical-landmarks
380,5eefecfd-9457-41fd-816f-0f4e5cc8f775,Upper GI,pylorus,anatomical-landmarks
381,5ef60384-1dc7-4258-9320-49b9e8d69058,Upper GI,pylorus,anatomical-landmarks
382,5f1056e0-7a4a-413d-9d5d-eaa9e254e238,Upper GI,pylorus,anatomical-landmarks
383,5f5502cf-c528-4acc-af89-35e61bc109d1,Upper GI,pylorus,anatomical-landmarks
384,5f75195d-2e6b-4982-8a85-0fa7f13d06b4,Upper GI,pylorus,anatomical-landmarks
385,5f9e21bf-7ec8-4501-aa7f-65e4caded2db,Upper GI,pylorus,anatomical-landmarks
386,5fc1209a-1a9b-4ec1-9aa0-80fa9d6446c1,Upper GI,pylorus,anatomical-landmarks
387,5fc27d1d-5b6f-45b1-a312-5d33c394395b,Upper GI,pylorus,anatomical-landmarks
388,5fc5d298-88fa-4e1b-93a8-192c02a99947,Upper GI,pylorus,anatomical-landmarks
389,602f33fc-1a7c-40e6-93f4-5ba28d113db9,Upper GI,pylorus,anatomical-landmarks
390,6077d80a-a2ae-4b11-b626-1e1a8cab5295,Upper GI,pylorus,anatomical-landmarks
391,608e3e2f-206f-4bae-8f10-c1876690dc29,Upper GI,pylorus,anatomical-landmarks
392,6106b698-76ac-47ca-8d41-5ed70092c7e3,Upper GI,pylorus,anatomical-landmarks
393,616630b1-40aa-408d-9b96-e6d9a5eca00b,Upper GI,pylorus,anatomical-landmarks
394,6176ad35-9079-4aec-bf49-938662e1d6f7,Upper GI,pylorus,anatomical-landmarks
395,6223fd16-1636-4242-9951-461e755f3f1e,Upper GI,pylorus,anatomical-landmarks
396,624dc1ac-ffc5-41f9-a0eb-6ce27ada3f94,Upper GI,pylorus,anatomical-landmarks
397,62509a57-d985-4ade-86f4-d2a95d2a1476,Upper GI,pylorus,anatomical-landmarks
398,62cd83be-5cc2-4beb-a121-a554d6fec130,Upper GI,pylorus,anatomical-landmarks
399,63a7f1e1-3689-4101-a6ed-08f023464482,Upper GI,pylorus,anatomical-landmarks
400,63a86e3b-67e8-4d64-8d9d-84ea966d94bf,Upper GI,pylorus,anatomical-landmarks
401,63ce91ab-8994-49be-babd-fefc01bb91ba,Upper GI,pylorus,anatomical-landmarks
402,641070a7-a743-4ebf-bc08-f59970358766,Upper GI,pylorus,anatomical-landmarks
403,643414e5-485b-4189-a18b-2c5a235abf6e,Upper GI,pylorus,anatomical-landmarks
404,645913ab-df22-45a5-8c4a-e00513b2cd9e,Upper GI,pylorus,anatomical-landmarks
405,6486fa96-b874-4786-b32f-0c5ea43f2ba3,Upper GI,pylorus,anatomical-landmarks
406,65150a2c-051b-47c3-b38e-8fb49dbd9142,Upper GI,pylorus,anatomical-landmarks
407,653bc9e0-8c7e-432d-a827-641d759852e5,Upper GI,pylorus,anatomical-landmarks
408,6542c58a-096f-462e-841d-dbfa71ca5832,Upper GI,pylorus,anatomical-landmarks
409,65efa326-07b5-4352-8095-4088c65dc016,Upper GI,pylorus,anatomical-landmarks
410,664af9b4-2c69-4e7e-9dc0-279540e18276,Upper GI,pylorus,anatomical-landmarks
411,665a842a-dc64-4f1a-a3a3-bd21a957b1fd,Upper GI,pylorus,anatomical-landmarks
412,6668a21b-7dde-4ca4-a061-fbb3c37feb72,Upper GI,pylorus,anatomical-landmarks
413,66f69e9f-666c-4c21-a6b5-581f5169330a,Upper GI,pylorus,anatomical-landmarks
414,676daac8-7d03-4386-a2b7-041166bc2de1,Upper GI,pylorus,anatomical-landmarks
415,686581b2-9736-4980-84e7-a948436f7f24,Upper GI,pylorus,anatomical-landmarks
416,68b5d345-c6fd-4eac-875f-a0590d835035,Upper GI,pylorus,anatomical-landmarks
417,699a7c04-acb1-4c78-962f-e34b760e3e50,Upper GI,pylorus,anatomical-landmarks
418,69ef7f51-d67d-44a1-a286-cc06f2189696,Upper GI,pylorus,anatomical-landmarks
419,6a1a4942-768d-4632-b83a-d3efc0fadb5b,Upper GI,pylorus,anatomical-landmarks
420,6a1f29be-de08-49ba-9b79-1cf169efbc1b,Upper GI,pylorus,anatomical-landmarks
421,6a339aa7-e515-447a-b8bc-c0d8097b3e98,Upper GI,pylorus,anatomical-landmarks
422,6a8aa839-964a-4bd8-a220-5a757bffbdb7,Upper GI,pylorus,anatomical-landmarks
423,6a957178-e2aa-4339-9014-d01aada8afd7,Upper GI,pylorus,anatomical-landmarks
424,6ae19490-83af-4d97-8a08-ec6577849ece,Upper GI,pylorus,anatomical-landmarks
425,6b420f79-a6f4-4374-9cf5-765e8bf9304a,Upper GI,pylorus,anatomical-landmarks
426,6b45a1a5-d405-4755-9054-aac12a9cbc4b,Upper GI,pylorus,anatomical-landmarks
427,6b4e15ec-81aa-45d5-b0cd-263b600c3996,Upper GI,pylorus,anatomical-landmarks
428,6b70a48d-ad80-4faa-aa25-9a1a0dcaddaf,Upper GI,pylorus,anatomical-landmarks
429,6bdf1f43-634b-4885-bd0f-ce4db3528ea7,Upper GI,pylorus,anatomical-landmarks
430,6bdf59ea-2f50-4be6-afa1-4bed3e39be20,Upper GI,pylorus,anatomical-landmarks
431,6c3babd8-cc7e-4383-8d06-90440afc60dc,Upper GI,pylorus,anatomical-landmarks
432,6c95121b-7297-4487-8e32-b9c77e2b308a,Upper GI,pylorus,anatomical-landmarks
433,6ca0b93d-c503-4bd1-ac8d-1946c75205f5,Upper GI,pylorus,anatomical-landmarks
434,6cadcd51-01c3-4614-aae7-29d565567b64,Upper GI,pylorus,anatomical-landmarks
435,6cea524e-fab3-4505-8984-8fb1ce7034b4,Upper GI,pylorus,anatomical-landmarks
436,6d0dd1c8-8873-42fb-a297-5aa42ff44c24,Upper GI,pylorus,anatomical-landmarks
437,6d13ffda-4538-4db4-9056-88df8237e982,Upper GI,pylorus,anatomical-landmarks
438,6d4877cd-3ef8-44bc-8189-9af3b0c38cee,Upper GI,pylorus,anatomical-landmarks
439,6d550c62-569b-4b7b-bf78-03ce48109ceb,Upper GI,pylorus,anatomical-landmarks
440,6d889472-4e94-49ed-ac66-ac0e6ebe4029,Upper GI,pylorus,anatomical-landmarks
441,6e5f4261-1770-4185-8483-157e58ff4e58,Upper GI,pylorus,anatomical-landmarks
442,6f5dd7f8-61fd-4378-a8ac-9831029237a3,Upper GI,pylorus,anatomical-landmarks
443,6f852233-23da-4dda-98f5-159796143bc9,Upper GI,pylorus,anatomical-landmarks
444,6fac5186-de95-42bd-b13e-ff7c240a8422,Upper GI,pylorus,anatomical-landmarks
445,700bb87a-aec1-4add-a8f2-7ad76f3c3704,Upper GI,pylorus,anatomical-landmarks
446,70772160-67d2-4a80-8aa5-dc2e3436b576,Upper GI,pylorus,anatomical-landmarks
447,707dc026-65ef-4911-a418-11c53a651896,Upper GI,pylorus,anatomical-landmarks
448,7094a4f4-1734-4b4b-8807-a3fd06816114,Upper GI,pylorus,anatomical-landmarks
449,71235d3c-d800-488d-8cda-ded030a68718,Upper GI,pylorus,anatomical-landmarks
450,71285cfb-9b6f-40bc-bee0-caa258469b79,Upper GI,pylorus,anatomical-landmarks
451,718d00a8-52d1-441e-88a5-8b44f63793bf,Upper GI,pylorus,anatomical-landmarks
452,7194bd16-dde4-4562-bb1a-49a1c3ab3783,Upper GI,pylorus,anatomical-landmarks
453,71c6dacb-009a-4ff8-a97f-356079467c52,Upper GI,pylorus,anatomical-landmarks
454,71c7e97b-f925-47d9-8c49-d59e67af1868,Upper GI,pylorus,anatomical-landmarks
455,729c8cfb-0d36-4ca8-80f7-6d8656b01834,Upper GI,pylorus,anatomical-landmarks
456,72d2bc17-5cc9-4350-8130-041c39da27c7,Upper GI,pylorus,anatomical-landmarks
457,73207565-8ebc-4d5e-8a15-34065b75c095,Upper GI,pylorus,anatomical-landmarks
458,7347aab0-c7c2-497f-9bf1-6df5a4c9af37,Upper GI,pylorus,anatomical-landmarks
459,74497b20-9b19-4a6f-964f-8ca835a0a980,Upper GI,pylorus,anatomical-landmarks
460,74ad8ce4-9497-4aec-a058-8bcca6c7025f,Upper GI,pylorus,anatomical-landmarks
461,74d92738-6998-4558-b5f7-933d79dfd3d3,Upper GI,pylorus,anatomical-landmarks
462,7519e9a1-ff09-41ef-8cf1-02f2fbcb3d02,Upper GI,pylorus,anatomical-landmarks
463,758aae29-f358-4cda-8e89-595a08c76d1f,Upper GI,pylorus,anatomical-landmarks
464,75a68831-1f7f-4749-910b-41bd05ebf79f,Upper GI,pylorus,anatomical-landmarks
465,76337433-9849-4848-860c-6405f5408f70,Upper GI,pylorus,anatomical-landmarks
466,7653338f-742c-4786-88ce-2fadf77d4966,Upper GI,pylorus,anatomical-landmarks
467,7691dbc7-78c9-4e06-9400-512c5648d7d9,Upper GI,pylorus,anatomical-landmarks
468,76c93ecb-b76e-4eaf-93ac-265df9eb344e,Upper GI,pylorus,anatomical-landmarks
469,771fd50f-ab15-48c5-8de1-6e23f33e8792,Upper GI,pylorus,anatomical-landmarks
470,77205811-aa2e-4204-a8f1-885873b73d0f,Upper GI,pylorus,anatomical-landmarks
471,7724d7b2-c96a-4fb1-b5da-90d0a8511fbb,Upper GI,pylorus,anatomical-landmarks
472,7789a2c3-c8b4-4e36-9af2-7dc9e4981d24,Upper GI,pylorus,anatomical-landmarks
473,77bf558c-56b7-4291-ac8d-a7c95848e54f,Upper GI,pylorus,anatomical-landmarks
474,77f9d33f-09ff-4e9a-a4fc-e10d1cbb7552,Upper GI,pylorus,anatomical-landmarks
475,77fee0f7-e57f-4d42-835f-bc005adcb5e2,Upper GI,pylorus,anatomical-landmarks
476,780d1983-8855-459b-8c97-64761eb0fdb6,Upper GI,pylorus,anatomical-landmarks
477,780f9a07-82d4-4ae2-88b8-37a83e667b4b,Upper GI,pylorus,anatomical-landmarks
478,78719ac7-1738-4e05-9012-f42554e3c0ec,Upper GI,pylorus,anatomical-landmarks
479,78cc600a-df0a-468c-b6da-89383c6072d1,Upper GI,pylorus,anatomical-landmarks
480,78ce8487-0b69-431d-94a0-2c0db14b119d,Upper GI,pylorus,anatomical-landmarks
481,78fe4f41-8238-467b-a2cb-f241b401e72d,Upper GI,pylorus,anatomical-landmarks
482,7944a12f-6181-4c63-88cc-fd764e5e0802,Upper GI,pylorus,anatomical-landmarks
483,795d3464-dddf-4a35-bbda-8957561462a1,Upper GI,pylorus,anatomical-landmarks
484,7974721f-b1a8-49fb-a24b-ccfc961d3019,Upper GI,pylorus,anatomical-landmarks
485,799814a3-a74f-49c2-8a5c-d1f7dc23e266,Upper GI,pylorus,anatomical-landmarks
486,79a36b00-7797-4def-baf7-3c5fa89fc676,Upper GI,pylorus,anatomical-landmarks
487,79e0777b-fb48-4caa-9e03-0b41c750591b,Upper GI,pylorus,anatomical-landmarks
488,79e36afe-b9c1-4e34-8aee-c55b3fd8effc,Upper GI,pylorus,anatomical-landmarks
489,7a39aa33-4947-4bd2-a155-4be781149811,Upper GI,pylorus,anatomical-landmarks
490,7b065dbc-3c40-443f-8ed7-5b3bb166e005,Upper GI,pylorus,anatomical-landmarks
491,7b355a75-ab56-4bd3-8490-c84c566f0564,Upper GI,pylorus,anatomical-landmarks
492,7b890afe-9d07-401d-871d-3af493517fe5,Upper GI,pylorus,anatomical-landmarks
493,7d1bd944-b1c2-48a7-baaf-9531873dda93,Upper GI,pylorus,anatomical-landmarks
494,7d5b7669-4baf-400b-9dbb-da9d8f811ed2,Upper GI,pylorus,anatomical-landmarks
495,7da12c77-9258-4802-b8e5-6744c703b0c8,Upper GI,pylorus,anatomical-landmarks
496,7e06af18-5174-426c-9ff6-e79d1521fd98,Upper GI,pylorus,anatomical-landmarks
497,7e12b6e2-972c-427b-81cd-9ad69a8d7dbd,Upper GI,pylorus,anatomical-landmarks
498,7e24dea6-a833-4e61-a654-7afb2c4d58d6,Upper GI,pylorus,anatomical-landmarks
499,7ea75af3-cedc-4842-8148-2f126255ffc3,Upper GI,pylorus,anatomical-landmarks
500,7ead9784-789c-4bed-85aa-b0d2a172fd4c,Upper GI,pylorus,anatomical-landmarks
501,7f449191-23ac-4249-8a86-a47ccea8daaf,Upper GI,pylorus,anatomical-landmarks
502,7f62d881-eab3-4851-8cd7-ee90bb055326,Upper GI,pylorus,anatomical-landmarks
503,7f657b20-c567-44a7-95b1-f2efa1ecb154,Upper GI,pylorus,anatomical-landmarks
504,7fab7170-b955-413f-a31c-28f4e4b6db17,Upper GI,pylorus,anatomical-landmarks
505,7fdebb9f-67fe-4590-a3bb-eb32ffaa7b25,Upper GI,pylorus,anatomical-landmarks
506,7ff324b5-bae4-4a9d-9ca2-90e4d6ff6c7d,Upper GI,pylorus,anatomical-landmarks
507,7ffa58f1-b2ca-4e44-be48-42694e11fc0a,Upper GI,pylorus,anatomical-landmarks
508,8019bfb3-90c7-4ff1-88e3-60116e5c7a94,Upper GI,pylorus,anatomical-landmarks
509,801e051e-c1d0-4618-9252-1d8a8f6dc602,Upper GI,pylorus,anatomical-landmarks
510,8034ef14-459b-4a46-95f8-cb392888f604,Upper GI,pylorus,anatomical-landmarks
511,8046d7d5-996a-4817-9003-5a51ce2be2e6,Upper GI,pylorus,anatomical-landmarks
512,804fdfd4-149d-423d-9cb5-925b4aca735f,Upper GI,pylorus,anatomical-landmarks
513,816fd9be-6429-4f1c-a148-cd3a0deef5b1,Upper GI,pylorus,anatomical-landmarks
514,81717280-70f1-48ae-aa88-7ba0c8b966e9,Upper GI,pylorus,anatomical-landmarks
515,819ee3ad-6fe0-45b2-a49c-1fca3fa5c433,Upper GI,pylorus,anatomical-landmarks
516,81a52e66-6043-4c69-bc1a-f60f2c02033d,Upper GI,pylorus,anatomical-landmarks
517,81c01cc1-ea0d-456e-80a9-8e1981f1933c,Upper GI,pylorus,anatomical-landmarks
518,81e8e9cc-b31a-42f9-be9a-9030a4283da3,Upper GI,pylorus,anatomical-landmarks
519,822a0cda-b110-47f7-8d73-98d534167961,Upper GI,pylorus,anatomical-landmarks
520,827952ad-c0f0-49ee-a496-bbb61a7d0231,Upper GI,pylorus,anatomical-landmarks
521,82b0a54e-1482-45ab-8c1e-07660fbe0a73,Upper GI,pylorus,anatomical-landmarks
522,83847151-66d7-4967-a671-7105880e7de3,Upper GI,pylorus,anatomical-landmarks
523,83ba49b2-4a80-4c73-9e1c-7eef2d395dbd,Upper GI,pylorus,anatomical-landmarks
524,83f910b8-23a1-4258-b49a-9b3564b6fe5d,Upper GI,pylorus,anatomical-landmarks
525,8422bb6f-d3bd-4bc4-8551-f553f66ec22e,Upper GI,pylorus,anatomical-landmarks
526,84f7bbd3-17d6-4ff0-8ebc-b24bd4382ee2,Upper GI,pylorus,anatomical-landmarks
527,84faf2a8-84d7-4e9d-ac1c-f292f9bd84ca,Upper GI,pylorus,anatomical-landmarks
528,8535e107-0968-4a95-b0a9-cb4427431635,Upper GI,pylorus,anatomical-landmarks
529,853c2b28-ef1c-4912-8e42-1b1b905ee116,Upper GI,pylorus,anatomical-landmarks
530,85774064-6941-4b8b-861d-eba9e5dff1e2,Upper GI,pylorus,anatomical-landmarks
531,859d8a30-8f5e-4cdd-b1f7-e225e470a563,Upper GI,pylorus,anatomical-landmarks
532,85bf1275-05ed-4f74-b405-4d2dc643211c,Upper GI,pylorus,anatomical-landmarks
533,85d9dc77-8e18-42ea-98d4-2e9305a4540b,Upper GI,pylorus,anatomical-landmarks
534,85f78bd2-e939-4a01-828a-65c0f21e473a,Upper GI,pylorus,anatomical-landmarks
535,8614f4b1-4544-4692-83a6-1f44009df6be,Upper GI,pylorus,anatomical-landmarks
536,86318f1c-b9bc-4f9e-962f-2974899f3e72,Upper GI,pylorus,anatomical-landmarks
537,86b96b1d-0a1a-4d15-b15c-901f7195aacc,Upper GI,pylorus,anatomical-landmarks
538,87048991-dde6-4238-9908-355a06221e9d,Upper GI,pylorus,anatomical-landmarks
539,8733168f-7707-47a1-93bf-93b6fcf76160,Upper GI,pylorus,anatomical-landmarks
540,87b0845b-9918-4ead-aba1-61420eaf30ff,Upper GI,pylorus,anatomical-landmarks
541,87c145dd-d545-4c3f-8f28-9df330f493d4,Upper GI,pylorus,anatomical-landmarks
542,87d0ded1-ab38-48a1-808c-fec2b6da59b8,Upper GI,pylorus,anatomical-landmarks
543,87eac8b1-b69d-4171-b9d2-05be44b50508,Upper GI,pylorus,anatomical-landmarks
544,87f6eccf-bd6b-499d-8a35-c334239566f8,Upper GI,pylorus,anatomical-landmarks
545,87fa507a-0c9b-4f96-bf08-7c96c1dd4595,Upper GI,pylorus,anatomical-landmarks
546,8817e9f2-f462-415e-8bdb-add80ce9df3b,Upper GI,pylorus,anatomical-landmarks
547,88a02f70-3f81-4990-9f47-9744807043d0,Upper GI,pylorus,anatomical-landmarks
548,88b1a28e-4bb5-4de7-9db6-d3e258e9db10,Upper GI,pylorus,anatomical-landmarks
549,89378f88-5a8a-48d2-a604-bbd379971218,Upper GI,pylorus,anatomical-landmarks
550,89dced8c-b610-4203-b5c0-b4538bb6f098,Upper GI,pylorus,anatomical-landmarks
551,8a200316-08f4-45ea-8bc7-2ea572e53c7e,Upper GI,pylorus,anatomical-landmarks
552,8a3e59e2-4e53-44d2-b236-22779f676483,Upper GI,pylorus,anatomical-landmarks
553,8a95b4f9-ccf4-4a25-8578-5f58f0dbe78d,Upper GI,pylorus,anatomical-landmarks
554,8ab6073f-a2c9-46f0-b374-da7d7a285230,Upper GI,pylorus,anatomical-landmarks
555,8acfb96d-3473-45fa-9e4a-4603d009a140,Upper GI,pylorus,anatomical-landmarks
556,8b5d491e-8425-440e-9baf-3a498174c074,Upper GI,pylorus,anatomical-landmarks
557,8c231e13-2721-411e-868f-e51d86979224,Upper GI,pylorus,anatomical-landmarks
558,8c29d701-61da-4cba-90af-b01d8480e6d4,Upper GI,pylorus,anatomical-landmarks
559,8c410fb4-1060-49fc-93b0-249ff09d95e6,Upper GI,pylorus,anatomical-landmarks
